Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFFPWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF;RawAngVel
general_params = {
fan_speed = 0.000000,
angular_kp = 0.042000,
angular_ki = 0.000210,
angular_kd = 0.050000,
angular_acc_feed_forward_k = 0.000400,
angular_vel_feed_forward_k = 0.004000,
linear_vel_acc_feed_forward_k = 0.031250,
linear_vel_brake_feed_forward_k = 0.018000,
linear_vel_feed_forward_k = 0.105000,
linear_jerk_ff_k = 0.000000,
linear_jerk_ff_ms = 0.000000,
angular_jerk_ff_k = 0.000000,
angular_jerk_ff_ms = 0.000000,
wall_kp = 0.000000,
wall_ki = 0.000000,
wall_kd = 0.000000,
linear_vel_kp = 2.500000,
linear_vel_ki = 0.010000,
linear_vel_kd = 25.000000,
diagonal_walls_kp = 0.000000,
diagonal_walls_ki = 0.000000,
diagonal_walls_kd = 0.000000,
start_wall_break_mm_left = 5.500000,
start_wall_break_mm_right = 7.200000,
enable_wall_break_correction = 1.000000,
};
t;Vel;TgtVel;AngVel;TgtAngVel;PWM_L;PWM_R;ImuDiff;VelP;VelI;AngP;AngI;RotFF;LinFF;RawAngVel
1219.5;0.5000;0.5000;0.0910;0.0000;64;60;0.0745;-0.0012;0.0120;-0.0039;-0.0098;0.0000;0.1811;0.1620
1220.0;0.5000;0.5000;0.0800;0.0000;64;60;-0.0037;-0.0012;0.0120;-0.0039;-0.0098;0.0000;0.1811;0.0375
1220.5;0.4995;0.5000;0.0890;0.0000;64;60;-0.0818;0.0003;0.0120;-0.0039;-0.0098;0.0000;0.1811;0.1230
1221.0;0.4995;0.5000;0.0865;0.0000;64;60;0.0745;0.0003;0.0120;-0.0039;-0.0098;0.0000;0.1811;0.0765
1221.5;0.4995;0.5000;0.0925;0.0000;64;60;-0.0037;0.0003;0.0120;-0.0039;-0.0098;0.0000;0.1811;0.1185
1222.0;0.5000;0.5000;0.0945;0.0000;64;60;0.0745;-0.0012;0.0120;-0.0049;-0.0098;0.0000;0.1811;0.1010
1222.5;0.4995;0.5000;0.0910;0.0000;64;60;-0.0037;-0.0012;0.0120;-0.0039;-0.0098;0.0000;0.1811;0.0765
1223.0;0.5009;0.5000;0.0840;0.0000;62;58;-0.0037;-0.0026;0.0120;-0.0039;-0.0098;0.0000;0.1811;0.0570
1223.5;0.5014;0.5000;0.0660;0.0000;62;58;-0.0037;-0.0041;0.0120;-0.0029;-0.0098;0.0000;0.1811;-0.0065
1224.0;0.5014;0.5000;0.0455;0.0000;60;58;-0.0037;-0.0041;0.0120;-0.0020;-0.0098;0.0000;0.1811;-0.0355
1224.5;0.5018;0.5000;0.0170;0.0000;60;58;0.0769;-0.0056;0.0120;-0.0010;-0.0098;0.0000;0.1811;-0.0970
1225.0;0.5018;0.5000;0.0020;0.0000;60;58;-0.0012;-0.0056;0.0120;-0.0010;-0.0098;0.0000;0.1811;-0.0575
1225.5;0.5014;0.5000;-0.0130;0.0000;60;58;0.0769;-0.0056;0.0120;-0.0000;-0.0098;0.0000;0.1811;-0.0750
1226.0;0.5018;0.5000;-0.0090;0.0000;60;58;-0.0794;-0.0056;0.0120;-0.0000;-0.0098;0.0000;0.1811;0.0085
1226.5;0.5018;0.5000;-0.0205;0.0000;60;58;-0.0012;-0.0056;0.0120;-0.0000;-0.0098;0.0000;0.1811;-0.0675
1227.0;0.5014;0.5000;-0.0370;0.0000;60;58;0.0012;-0.0041;0.0120;0.0010;-0.0098;0.0000;0.1811;-0.1015
1227.5;0.5009;0.5000;-0.0510;0.0000;62;58;0.0012;-0.0026;0.0120;0.0020;-0.0098;0.0000;0.1811;-0.1090
1228.0;0.5000;0.5000;-0.0605;0.0000;62;60;0.0012;-0.0012;0.0120;0.0020;-0.0098;0.0000;0.1811;-0.0970
1228.5;0.4995;0.5000;-0.0565;0.0000;62;60;0.0012;0.0003;0.0120;0.0020;-0.0098;0.0000;0.1811;-0.0405
1229.0;0.4991;0.5000;-0.0645;0.0000;62;62;0.0794;0.0003;0.0120;0.0020;-0.0098;0.0000;0.1811;-0.0970
1229.5;0.4991;0.5000;-0.0640;0.0000;62;62;0.0012;0.0018;0.0120;0.0020;-0.0098;0.0000;0.1811;-0.0625
1230.0;0.4986;0.5000;-0.0705;0.0000;62;62;0.1575;0.0018;0.0120;0.0029;-0.0098;0.0000;0.1811;-0.0970
1230.5;0.4982;0.5000;-0.0880;0.0000;62;62;0.0012;0.0032;0.0120;0.0029;-0.0098;0.0000;0.1811;-0.1580
1231.0;0.4982;0.5000;-0.1025;0.0000;62;62;0.0794;0.0032;0.0120;0.0039;-0.0098;0.0000;0.1811;-0.1605
1231.5;0.4977;0.5000;-0.1090;0.0000;62;62;0.0037;0.0047;0.0120;0.0039;-0.0098;0.0000;0.1811;-0.1360
1232.0;0.4982;0.5000;-0.1170;0.0000;62;62;0.0037;0.0032;0.0120;0.0049;-0.0098;0.0000;0.1811;-0.1480
1232.5;0.4973;0.5000;-0.1315;0.0000;62;64;0.0818;0.0062;0.0120;0.0049;-0.0098;0.0000;0.1811;-0.1895
1233.0;0.4963;0.5000;-0.1355;0.0000;64;64;-0.0745;0.0076;0.0120;0.0049;-0.0098;0.0000;0.1811;-0.1505
1233.5;0.4963;0.5000;-0.1420;0.0000;62;64;0.0818;0.0076;0.0120;0.0059;-0.0098;0.0000;0.1811;-0.1675
1234.0;0.4963;0.5000;-0.1230;0.0000;64;64;0.0037;0.0091;0.0120;0.0049;-0.0098;0.0000;0.1811;-0.0480
1234.5;0.4959;0.5000;-0.1005;0.0000;64;64;0.0012;0.0091;0.0120;0.0039;-0.0098;0.0000;0.1811;-0.0110
1235.0;0.4954;0.5000;-0.0760;0.0000;64;64;0.0012;0.0105;0.0120;0.0029;-0.0098;0.0000;0.1811;0.0230
1235.5;0.4954;0.5000;-0.0575;0.0000;64;64;0.0794;0.0105;0.0120;0.0020;-0.0098;0.0000;0.1811;0.0155
1236.0;0.4950;0.5000;-0.0425;0.0000;64;64;0.0012;0.0105;0.0120;0.0010;-0.0098;0.0000;0.1811;0.0180
1236.5;0.4950;0.5000;-0.0210;0.0000;65;64;-0.0012;0.0120;0.0120;-0.0000;-0.0098;0.0000;0.1811;0.0645
1237.0;0.4945;0.5000;-0.0160;0.0000;65;64;-0.0012;0.0135;0.0120;-0.0000;-0.0098;0.0000;0.1811;0.0035
1237.5;0.4940;0.5000;-0.0055;0.0000;65;64;0.0769;0.0135;0.0120;-0.0000;-0.0098;0.0000;0.1811;0.0375
1238.0;0.4940;0.5000;-0.0145;0.0000;65;64;-0.0794;0.0135;0.0120;-0.0000;-0.0098;0.0000;0.1811;-0.0505
1238.5;0.4936;0.5000;-0.0145;0.0000;65;64;0.0769;0.0135;0.0120;-0.0000;-0.0098;0.0000;0.1811;-0.0160
1239.0;0.4936;0.5000;-0.0325;0.0000;65;64;-0.0012;0.0149;0.0120;0.0010;-0.0098;0.0000;0.1811;-0.1040
1239.5;0.4931;0.5000;-0.0450;0.0000;65;64;0.0012;0.0164;0.0120;0.0010;-0.0098;0.0000;0.1811;-0.0945
1240.0;0.4931;0.5000;-0.0515;0.0000;65;64;0.0794;0.0149;0.0120;0.0020;-0.0098;0.0000;0.1811;-0.0770
1240.5;0.4931;0.5000;-0.0475;0.0000;65;64;0.0012;0.0164;0.0120;0.0020;-0.0098;0.0000;0.1811;-0.0310
1241.0;0.4936;0.4995;-0.0410;0.0000;64;64;0.0794;0.0149;0.0120;0.0010;-0.0098;0.0000;0.1811;-0.0160
1241.5;0.4936;0.4995;-0.0385;0.0000;64;64;0.0012;0.0149;0.0120;0.0010;-0.0098;0.0000;0.1732;-0.0285
1242.0;0.4931;0.4995;-0.0325;0.0000;64;62;0.0769;0.0149;0.0120;0.0010;-0.0098;0.0000;0.1732;-0.0090
1242.5;0.4936;0.4995;-0.0345;0.0000;64;62;-0.0794;0.0135;0.0120;0.0010;-0.0098;0.0000;0.1732;-0.0430
1243.0;0.4936;0.4995;-0.0260;0.0000;64;62;-0.0012;0.0135;0.0120;0.0010;-0.0098;0.0000;0.1732;0.0085
1243.5;0.4940;0.4991;-0.0265;0.0000;64;62;0.0769;0.0120;0.0135;0.0010;-0.0098;0.0000;0.1732;-0.0285
1244.0;0.4950;0.4991;-0.0190;0.0000;62;60;-0.0794;0.0091;0.0135;-0.0000;-0.0098;0.0000;0.1732;0.0110
1244.5;0.4950;0.4991;-0.0215;0.0000;62;58;-0.0012;0.0091;0.0135;-0.0000;-0.0098;0.0000;0.1732;-0.0310
1245.0;0.4959;0.4986;-0.0150;0.0000;60;58;0.0769;0.0062;0.0135;-0.0000;-0.0098;0.0000;0.1732;0.0110
1245.5;0.4959;0.4982;-0.0165;0.0000;60;58;-0.0012;0.0062;0.0135;-0.0000;-0.0098;0.0000;0.1732;-0.0235
1246.0;0.4968;0.4982;-0.0095;0.0000;58;56;-0.0012;0.0018;0.0135;-0.0000;-0.0098;0.0000;0.1654;0.0180
1246.5;0.4973;0.4977;-0.0055;0.0000;58;56;-0.0012;0.0003;0.0135;-0.0000;-0.0098;0.0000;0.1654;0.0110
1247.0;0.4973;0.4977;-0.0090;0.0000;58;54;-0.0012;-0.0012;0.0135;-0.0000;-0.0098;0.0000;0.1654;-0.0235
1247.5;0.4977;0.4973;-0.0010;0.0000;56;54;0.0769;-0.0026;0.0135;-0.0000;-0.0098;0.0000;0.1654;0.0325
1248.0;0.4982;0.4968;-0.0040;0.0000;56;54;-0.0794;-0.0041;0.0135;-0.0000;-0.0098;0.0000;0.1654;-0.0160
1248.5;0.4982;0.4963;0.0030;0.0000;56;52;-0.0012;-0.0056;0.0135;-0.0010;-0.0098;0.0000;0.1654;0.0305
1249.0;0.4986;0.4959;-0.0050;0.0000;54;52;0.0769;-0.0070;0.0135;-0.0000;-0.0098;0.0000;0.1654;-0.0380
1249.5;0.4986;0.4954;-0.0035;0.0000;54;52;-0.0012;-0.0085;0.0135;-0.0000;-0.0098;0.0000;0.1654;0.0035
1250.0;0.4982;0.4950;-0.0030;0.0000;54;52;-0.0012;-0.0085;0.0135;-0.0000;-0.0098;0.0000;0.1575;-0.0015
1250.5;0.4982;0.4945;-0.0035;0.0000;54;52;-0.0794;-0.0100;0.0135;-0.0000;-0.0098;0.0000;0.1575;-0.0040
1251.0;0.4977;0.4940;-0.0140;0.0000;54;52;0.0769;-0.0100;0.0120;-0.0000;-0.0098;0.0000;0.1575;-0.0575
1251.5;0.4968;0.4936;-0.0520;0.0000;54;52;0.0012;-0.0100;0.0120;0.0020;-0.0098;0.0000;0.1575;-0.2045
1252.0;0.4963;0.4927;-0.0900;0.0000;54;52;0.0012;-0.0085;0.0120;0.0029;-0.0088;0.0000;0.1575;-0.2410
1252.5;0.4950;0.4922;-0.1365;0.0000;54;54;0.0037;-0.0085;0.0120;0.0049;-0.0088;0.0000;0.1575;-0.3240
1253.0;0.4940;0.4918;-0.1550;0.0000;54;54;0.0037;-0.0070;0.0120;0.0059;-0.0088;0.0000;0.1575;-0.2285
1253.5;0.4931;0.4908;-0.1590;0.0000;54;54;0.0037;-0.0056;0.0120;0.0059;-0.0088;0.0000;0.1575;-0.1750
1254.0;0.4927;0.4904;-0.1570;0.0000;54;54;0.0818;-0.0056;0.0120;0.0059;-0.0088;0.0000;0.1496;-0.1480
1254.5;0.4913;0.4895;-0.1075;0.0000;56;54;-0.0745;-0.0041;0.0120;0.0039;-0.0088;0.0000;0.1496;0.0890
1255.0;0.4899;0.4890;-0.0450;0.0000;56;54;0.0012;-0.0026;0.0120;0.0010;-0.0088;0.0000;0.1496;0.2060
1255.5;0.4876;0.4881;0.0005;0.0000;58;54;0.0769;0.0003;0.0120;-0.0010;-0.0088;0.0000;0.1496;0.1820
1256.0;0.4858;0.4872;0.0250;0.0000;58;54;-0.0012;0.0032;0.0120;-0.0020;-0.0088;0.0000;0.1496;0.1230
1256.5;0.4844;0.4867;0.0485;0.0000;60;54;-0.0037;0.0047;0.0120;-0.0029;-0.0088;0.0000;0.1496;0.1425
1257.0;0.4826;0.4858;0.0530;0.0000;60;56;-0.0037;0.0062;0.0120;-0.0029;-0.0088;0.0000;0.1496;0.0720
1257.5;0.4817;0.4849;0.0665;0.0000;60;56;-0.0037;0.0076;0.0120;-0.0029;-0.0088;0.0000;0.1496;0.1205
1258.0;0.4803;0.4840;0.0775;0.0000;60;54;-0.0037;0.0091;0.0120;-0.0039;-0.0088;0.0000;0.1417;0.1205
1258.5;0.4789;0.4831;0.0930;0.0000;60;54;-0.0037;0.0091;0.0120;-0.0049;-0.0088;0.0000;0.1417;0.1550
1259.0;0.4780;0.4821;0.0935;0.0000;60;54;-0.0037;0.0105;0.0135;-0.0049;-0.0088;0.0000;0.1417;0.0965
1259.5;0.4766;0.4812;0.1020;0.0000;60;54;-0.0037;0.0105;0.0135;-0.0049;-0.0088;0.0000;0.1417;0.1355
1260.0;0.4748;0.4803;0.1110;0.0000;60;54;0.0720;0.0120;0.0135;-0.0049;-0.0088;0.0000;0.1417;0.1475
1260.5;0.4734;0.4794;0.0980;0.0000;60;54;-0.0037;0.0135;0.0135;-0.0049;-0.0088;0.0000;0.1417;0.0450
1261.0;0.4712;0.4785;0.1000;0.0000;60;56;0.0745;0.0164;0.0135;-0.0049;-0.0098;0.0000;0.1417;0.1085
1261.5;0.4693;0.4771;0.0955;0.0000;60;56;-0.0037;0.0193;0.0135;-0.0049;-0.0098;0.0000;0.1417;0.0765
1262.0;0.4679;0.4762;0.1075;0.0000;60;56;-0.0061;0.0208;0.0135;-0.0049;-0.0098;0.0000;0.1417;0.1550
1262.5;0.4666;0.4753;0.1020;0.0000;60;56;-0.0037;0.0208;0.0135;-0.0049;-0.0098;0.0000;0.1417;0.0815
1263.0;0.4657;0.4744;0.1095;0.0000;60;56;-0.0061;0.0208;0.0135;-0.0049;-0.0098;0.0000;0.1417;0.1380
1263.5;0.4643;0.4734;0.1065;0.0000;60;56;-0.0061;0.0208;0.0135;-0.0049;-0.0098;0.0000;0.1417;0.0965
1264.0;0.4634;0.4721;0.1115;0.0000;60;56;-0.0061;0.0208;0.0135;-0.0049;-0.0098;0.0000;0.1417;0.1305
1264.5;0.4625;0.4712;0.1215;0.0000;60;54;-0.0061;0.0208;0.0135;-0.0059;-0.0098;0.0000;0.1417;0.1620
1265.0;0.4620;0.4702;0.1180;0.0000;60;54;-0.0061;0.0208;0.0135;-0.0059;-0.0098;0.0000;0.1417;0.1035
1265.5;0.4611;0.4693;0.1215;0.0000;60;54;-0.0061;0.0193;0.0135;-0.0059;-0.0098;0.0000;0.1417;0.1355
1266.0;0.4602;0.4684;0.0980;0.0000;58;54;-0.0037;0.0193;0.0135;-0.0049;-0.0098;0.0000;0.1417;0.0035
1266.5;0.4597;0.4675;0.0835;0.0000;58;54;-0.0037;0.0193;0.0135;-0.0039;-0.0098;0.0000;0.1417;0.0255
1267.0;0.4588;0.4661;0.0590;0.0000;58;54;-0.0037;0.0179;0.0135;-0.0029;-0.0098;0.0000;0.1417;-0.0380
1267.5;0.4579;0.4652;0.0510;0.0000;56;52;-0.0037;0.0179;0.0135;-0.0029;-0.0098;0.0000;0.1417;0.0180
1268.0;0.4574;0.4643;0.0425;0.0000;56;52;-0.0037;0.0164;0.0135;-0.0020;-0.0098;0.0000;0.1417;0.0085
1268.5;0.4570;0.4634;0.0555;0.0000;56;52;-0.0037;0.0149;0.0135;-0.0029;-0.0098;0.0000;0.1417;0.1085
1269.0;0.4560;0.4625;0.0610;0.0000;56;52;-0.0037;0.0149;0.0149;-0.0029;-0.0098;0.0000;0.1417;0.0815
1269.5;0.4556;0.4611;0.0530;0.0000;56;52;-0.0037;0.0135;0.0149;-0.0029;-0.0098;0.0000;0.1417;0.0230
1270.0;0.4551;0.4602;0.0405;0.0000;56;50;-0.0037;0.0120;0.0149;-0.0020;-0.0098;0.0000;0.1417;-0.0110
1270.5;0.4542;0.4592;0.0140;0.0000;54;50;-0.0012;0.0120;0.0149;-0.0010;-0.0098;0.0000;0.1417;-0.0920
1271.0;0.4533;0.4583;0.0115;0.0000;54;50;-0.0794;0.0120;0.0149;-0.0010;-0.0098;0.0000;0.1417;0.0010
1271.5;0.4524;0.4574;-0.0220;0.0000;54;52;-0.0012;0.0120;0.0149;-0.0000;-0.0098;0.0000;0.1417;-0.1555
1272.0;0.4515;0.4560;-0.0470;0.0000;54;52;0.0012;0.0120;0.0149;0.0020;-0.0098;0.0000;0.1417;-0.1480
1272.5;0.4501;0.4551;-0.0810;0.0000;54;52;-0.0769;0.0120;0.0149;0.0029;-0.0098;0.0000;0.1417;-0.2165
1273.0;0.4483;0.4542;-0.1000;0.0000;54;52;0.0794;0.0149;0.0149;0.0039;-0.0098;0.0000;0.1339;-0.1750
1273.5;0.4478;0.4533;-0.1055;0.0000;54;52;-0.0769;0.0135;0.0149;0.0039;-0.0098;0.0000;0.1339;-0.1285
1274.0;0.4464;0.4524;-0.0930;0.0000;54;52;0.0794;0.0135;0.0149;0.0029;-0.0098;0.0000;0.1339;-0.0430
1274.5;0.4446;0.4515;-0.1095;0.0000;56;54;0.0037;0.0149;0.0149;0.0039;-0.0098;0.0000;0.1339;-0.1750
1275.0;0.4428;0.4501;-0.1340;0.0000;56;54;-0.0745;0.0179;0.0149;0.0049;-0.0098;0.0000;0.1339;-0.2310
1275.5;0.4414;0.4492;-0.1530;0.0000;56;54;0.0037;0.0193;0.0149;0.0059;-0.0098;0.0000;0.1339;-0.2285
1276.0;0.4405;0.4483;-0.1625;0.0000;56;54;0.0037;0.0179;0.0149;0.0059;-0.0098;0.0000;0.1339;-0.2020
1276.5;0.4391;0.4473;-0.1485;0.0000;56;54;0.0818;0.0193;0.0149;0.0059;-0.0098;0.0000;0.1339;-0.0920
1277.0;0.4382;0.4464;-0.1305;0.0000;56;54;0.0037;0.0193;0.0149;0.0049;-0.0098;0.0000;0.1339;-0.0575
1277.5;0.4368;0.4451;-0.0940;0.0000;56;54;-0.1551;0.0208;0.0149;0.0039;-0.0098;0.0000;0.1339;0.0525
1278.0;0.4359;0.4441;-0.0675;0.0000;58;54;0.0012;0.0193;0.0149;0.0020;-0.0098;0.0000;0.1339;0.0375
1278.5;0.4354;0.4432;-0.0425;0.0000;56;52;0.0012;0.0193;0.0149;0.0010;-0.0098;0.0000;0.1339;0.0570
1279.0;0.4341;0.4423;-0.0405;0.0000;56;54;0.0794;0.0193;0.0149;0.0010;-0.0098;0.0000;0.1339;-0.0330
1279.5;0.4336;0.4414;-0.0360;0.0000;56;52;0.0012;0.0193;0.0149;0.0010;-0.0098;0.0000;0.1339;-0.0160
1280.0;0.4322;0.4405;-0.0600;0.0000;56;52;-0.0769;0.0193;0.0164;0.0020;-0.0098;0.0000;0.1339;-0.1580
1280.5;0.4309;0.4391;-0.0840;0.0000;56;52;-0.0769;0.0208;0.0164;0.0029;-0.0088;0.0000;0.1339;-0.1800
1281.0;0.4299;0.4382;-0.1045;0.0000;56;54;0.0012;0.0208;0.0164;0.0039;-0.0088;0.0000;0.1339;-0.1870
1281.5;0.4295;0.4373;-0.1335;0.0000;56;54;0.0037;0.0193;0.0164;0.0049;-0.0088;0.0000;0.1339;-0.2485
1282.0;0.4281;0.4364;-0.1615;0.0000;56;52;-0.0745;0.0193;0.0164;0.0059;-0.0088;0.0000;0.1339;-0.2725
1282.5;0.4277;0.4354;-0.1855;0.0000;54;52;0.0061;0.0179;0.0164;0.0068;-0.0088;0.0000;0.1339;-0.2825
1283.0;0.4267;0.4341;-0.2000;0.0000;54;52;0.0061;0.0179;0.0164;0.0078;-0.0088;0.0000;0.1339;-0.2580
1283.5;0.4254;0.4332;-0.2135;0.0000;54;52;-0.0720;0.0193;0.0164;0.0088;-0.0088;0.0000;0.1339;-0.2680
1284.0;0.4245;0.4322;-0.2225;0.0000;54;52;0.0061;0.0193;0.0164;0.0088;-0.0088;0.0000;0.1339;-0.2580
1284.5;0.4235;0.4313;-0.2300;0.0000;54;52;-0.0720;0.0193;0.0164;0.0088;-0.0088;0.0000;0.1339;-0.2605
1285.0;0.4226;0.4304;-0.2405;0.0000;54;52;0.0085;0.0179;0.0164;0.0098;-0.0088;0.0000;0.1339;-0.2825
1285.5;0.4217;0.4295;-0.2570;0.0000;54;52;-0.0696;0.0179;0.0164;0.0108;-0.0088;0.0000;0.1339;-0.3240
1286.0;0.4212;0.4281;-0.2715;0.0000;54;52;0.0085;0.0179;0.0164;0.0108;-0.0088;0.0000;0.1339;-0.3290
1286.5;0.4208;0.4272;-0.2710;0.0000;52;52;0.0085;0.0149;0.0164;0.0108;-0.0088;0.0000;0.1339;-0.2680
1287.0;0.4208;0.4263;-0.2810;0.0000;52;50;0.0085;0.0135;0.0164;0.0117;-0.0088;0.0000;0.1339;-0.3215
1287.5;0.4194;0.4254;-0.2600;0.0000;52;50;0.0085;0.0135;0.0164;0.0108;-0.0088;0.0000;0.1339;-0.1750
1288.0;0.4190;0.4245;-0.2395;0.0000;52;50;0.0061;0.0135;0.0164;0.0098;-0.0088;0.0000;0.1339;-0.1580
1288.5;0.4180;0.4231;-0.2225;0.0000;52;50;0.0842;0.0135;0.0164;0.0088;-0.0088;0.0000;0.1339;-0.1555
1289.0;0.4167;0.4222;-0.2025;0.0000;52;50;-0.0720;0.0135;0.0164;0.0078;-0.0088;0.0000;0.1339;-0.1210
1289.5;0.4158;0.4212;-0.1750;0.0000;52;50;0.0061;0.0120;0.0164;0.0068;-0.0088;0.0000;0.1339;-0.0650
1290.0;0.4148;0.4203;-0.1355;0.0000;52;50;0.0818;0.0120;0.0164;0.0049;-0.0088;0.0000;0.1339;0.0230
1290.5;0.4139;0.4194;-0.1155;0.0000;52;50;-0.0745;0.0135;0.0179;0.0039;-0.0088;0.0000;0.1339;-0.0355
1291.0;0.4130;0.4185;-0.0785;0.0000;52;50;0.0012;0.0120;0.0179;0.0029;-0.0088;0.0000;0.1339;0.0695
1291.5;0.4130;0.4171;-0.0635;0.0000;52;48;0.0012;0.0105;0.0179;0.0020;-0.0088;0.0000;0.1339;-0.0040
1292.0;0.4125;0.4162;-0.0370;0.0000;52;48;-0.0794;0.0091;0.0179;0.0010;-0.0088;0.0000;0.1339;0.0695
1292.5;0.4121;0.4153;-0.0075;0.0000;52;46;-0.0012;0.0076;0.0179;-0.0000;-0.0088;0.0000;0.1339;0.1110
1293.0;0.4121;0.4144;0.0120;0.0000;50;46;-0.0012;0.0047;0.0179;-0.0010;-0.0088;0.0000;0.1339;0.0890
1293.5;0.4116;0.4135;0.0150;0.0000;50;44;-0.0794;0.0032;0.0179;-0.0010;-0.0088;0.0000;0.1339;0.0280
1294.0;0.4103;0.4121;-0.0010;0.0000;50;46;-0.0012;0.0047;0.0179;-0.0000;-0.0088;0.0000;0.1339;-0.0650
1294.5;0.4089;0.4112;-0.0110;0.0000;50;46;0.0769;0.0062;0.0179;-0.0000;-0.0088;0.0000;0.1339;-0.0505
1295.0;0.4075;0.4103;-0.0450;0.0000;52;48;-0.0769;0.0062;0.0179;0.0010;-0.0088;0.0000;0.1339;-0.1825
1295.5;0.4061;0.4093;-0.0700;0.0000;52;48;0.0012;0.0076;0.0179;0.0029;-0.0088;0.0000;0.1339;-0.1700
1296.0;0.4048;0.4084;-0.0995;0.0000;52;50;-0.0769;0.0091;0.0179;0.0039;-0.0088;0.0000;0.1339;-0.2165
1296.5;0.4034;0.4071;-0.1130;0.0000;52;50;0.0818;0.0091;0.0179;0.0039;-0.0078;0.0000;0.1339;-0.1675
1297.0;0.4020;0.4061;-0.1425;0.0000;52;50;0.0037;0.0105;0.0179;0.0059;-0.0078;0.0000;0.1339;-0.2605
1297.5;0.4002;0.4052;-0.1575;0.0000;52;52;-0.0745;0.0120;0.0179;0.0059;-0.0078;0.0000;0.1339;-0.2165
1298.0;0.3974;0.4043;-0.1330;0.0000;54;52;0.0037;0.0164;0.0179;0.0049;-0.0078;0.0000;0.1339;-0.0355
1298.5;0.3961;0.4034;-0.1255;0.0000;54;52;0.0037;0.0164;0.0179;0.0049;-0.0078;0.0000;0.1339;-0.0970
1299.0;0.3951;0.4025;-0.1020;0.0000;54;52;-0.0769;0.0179;0.0179;0.0039;-0.0078;0.0000;0.1339;-0.0065
1299.5;0.3938;0.4011;-0.0740;0.0000;54;52;0.0794;0.0179;0.0179;0.0029;-0.0078;0.0000;0.1339;0.0375
1300.0;0.3919;0.4002;-0.0470;0.0000;56;52;0.0012;0.0193;0.0179;0.0010;-0.0078;0.0000;0.1339;0.0620
1300.5;0.3906;0.3993;-0.0340;0.0000;56;52;-0.0012;0.0208;0.0179;0.0010;-0.0078;0.0000;0.1339;0.0180
1301.0;0.3883;0.3984;-0.0185;0.0000;56;52;-0.0012;0.0237;0.0179;-0.0000;-0.0078;0.0000;0.1339;0.0425
1301.5;0.3874;0.3974;-0.0050;0.0000;56;52;-0.0012;0.0237;0.0179;-0.0000;-0.0078;0.0000;0.1339;0.0500
1302.0;0.3860;0.3961;0.0130;0.0000;58;52;-0.0012;0.0252;0.0179;-0.0010;-0.0078;0.0000;0.1339;0.0840
1302.5;0.3846;0.3951;0.0385;0.0000;58;52;-0.0818;0.0267;0.0179;-0.0020;-0.0078;0.0000;0.1339;0.1405
1303.0;0.3842;0.3942;0.0600;0.0000;58;52;-0.0037;0.0252;0.0193;-0.0029;-0.0078;0.0000;0.1339;0.1475
1303.5;0.3828;0.3933;0.1045;0.0000;58;50;-0.0061;0.0252;0.0193;-0.0049;-0.0078;0.0000;0.1339;0.2820
1304.0;0.3823;0.3924;0.1160;0.0000;56;50;-0.0061;0.0237;0.0193;-0.0049;-0.0078;0.0000;0.1339;0.1620
1304.5;0.3814;0.3915;0.1405;0.0000;56;50;-0.0061;0.0237;0.0193;-0.0068;-0.0078;0.0000;0.1339;0.2380
1305.0;0.3810;0.3901;0.1425;0.0000;56;50;-0.0061;0.0223;0.0193;-0.0068;-0.0078;0.0000;0.1339;0.1500
1305.5;0.3805;0.3892;0.1255;0.0000;56;48;-0.0842;0.0208;0.0193;-0.0059;-0.0078;0.0000;0.1339;0.0570
1306.0;0.3796;0.3883;0.1065;0.0000;54;48;-0.0061;0.0208;0.0193;-0.0049;-0.0078;0.0000;0.1339;0.0305
1306.5;0.3791;0.3874;0.0850;0.0000;54;48;-0.0037;0.0193;0.0193;-0.0039;-0.0088;0.0000;0.1339;-0.0015
1307.0;0.3777;0.3864;0.0600;0.0000;54;48;-0.0037;0.0193;0.0193;-0.0029;-0.0088;0.0000;0.1339;-0.0380
1307.5;0.3768;0.3851;0.0295;0.0000;54;48;-0.0794;0.0193;0.0193;-0.0020;-0.0088;0.0000;0.1339;-0.0945
1308.0;0.3755;0.3842;0.0125;0.0000;54;50;-0.0012;0.0208;0.0193;-0.0010;-0.0088;0.0000;0.1339;-0.0550
1308.5;0.3741;0.3832;-0.0095;0.0000;54;50;-0.0794;0.0223;0.0193;-0.0000;-0.0088;0.0000;0.1339;-0.0970
1309.0;0.3732;0.3823;-0.0185;0.0000;54;50;0.0769;0.0208;0.0193;-0.0000;-0.0088;0.0000;0.1339;-0.0550
1309.5;0.3727;0.3814;-0.0320;0.0000;54;50;-0.0794;0.0208;0.0193;0.0010;-0.0088;0.0000;0.1339;-0.0845
1310.0;0.3713;0.3805;-0.0385;0.0000;54;50;-0.0769;0.0223;0.0193;0.0010;-0.0088;0.0000;0.1339;-0.0650
1310.5;0.3704;0.3791;-0.0595;0.0000;52;50;0.0794;0.0223;0.0193;0.0020;-0.0088;0.0000;0.1260;-0.1430
1311.0;0.3695;0.3782;-0.0930;0.0000;52;50;-0.0769;0.0208;0.0193;0.0029;-0.0078;0.0000;0.1260;-0.2285
